id,Название обьекта,Адрес,Регион,Срок сдачи,Кол-во квартир,Максимум этажей,Минимум этажей,Отделка,Грузоподъемность лифтов,Наличие парковки,Наличие велодорожки,Наличие детской площадки,Наличие спортивной площадки,Застройщик,Email застройщика,Тел. застройщика
31011,"ЖК ""На Октябрьской""","г Ставрополь, улица Октябрьская, д. 235, блок-секция 2",26,2023-12-31,48,9,8,,1.0,0,1,1.0,0.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГЛАВСТРОЙ-Н,glavstroy26yur@yandex.ru,+7(865)258-87-83
46012,"ЖК ""На Октябрьской""","г Ставрополь, улица Октябрьская, д. 235, блок-секция 1",26,2023-12-31,88,9,8,,1.0,0,1,1.0,0.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГЛАВСТРОЙ-Н,glavstroy26yur@yandex.ru,+7(865)258-87-83
45450,ЛайфПарк 2.0,"г Уфа, район Октябрьский, ул Рихарда Зорге, литера 16",2,2024-09-30,344,26,26,,1.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГЛОБАЛ,sz.global@mail.ru,+7 (347) 286-15-69
45208,"Жилой комплекс ""Правый берег""","с Дядьково, д. 7",62,2024-09-30,250,15,15,,2.0,0,1,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГЛОБУС,info@edinstvo62.ru,+7(491)290-07-00
44653,"ЖИЛОЙ КОМПЛЕКС ""ШЕРЕМЕТЬЕВСКИЙ КВАРТАЛ""","с Дядьково, блок-секция 7а",62,2024-03-31,484,18,18,,2.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГЛОБУС,stroy-proms@yandex.ru,+7(491)224-70-12
42901,"Жилой комплекс""Амурский парк""","г Москва, район Гольяново, Улица Амурская",77,2024-06-30,1063,35,3,,10.0,112,0,3.0,2.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГЛОРИ,info@sigma-d.ru,+7(499)954-69-41
36147,"Корпус 3.3 Жилой комплекс""Амурский парк""","г Москва, Улица Амурская, д. 2А, корпус 2",77,2022-12-31,416,35,35,,0.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГЛОРИ,info@sigma-d.ru,+7(499)954-69-41
46925,"Жилой комплекс""Амурский парк""","г Москва, район Гольяново, Улица Амурская",77,2025-06-30,2131,35,3,,4.0,442,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГЛОРИ,info@sigma-d.ru,+7(499)954-69-41
36146,"Корпус 3.2 Жилой комплекс""Амурский парк""","г Москва, Улица Амурская, д. 2А, корпус 1",77,2022-12-31,128,19,19,,4.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГЛОРИ,info@sigma-d.ru,+7(499)954-69-41
36145,"Корпус 3.1 Жилой комплекс""Амурский парк""","г Москва, Улица Амурская, д. 2А, корпус 4",77,2022-12-31,304,19,3,,8.0,266,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГЛОРИ,info@sigma-d.ru,+7(499)954-69-41
36148,"Корпус 3.4 Жилой комплекс""Амурский парк""","г Москва, Улица Амурская, д. 2А, корпус 3",77,2022-12-31,416,35,35,,0.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГЛОРИ,info@sigma-d.ru,+7(499)954-69-41
48251,"ЖК ""Солнечный город""","г Чита, район Центральный административный, микрорайон Каштакский, д. 7",75,2024-06-30,150,17,17,,2.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОЛДГЕОПРОМ,goldgeoprom@sunchita.ru,+7(924)818-03-49
41042,ЖК УЛИСС 360,"г Владивосток, ул 2-я Поселковая, д. 3",25,2024-03-31,0,3,3,,1.0,147,0,2.0,2.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОЛДИНВЕСТ,goldinvest@internet.ru,+7 (914) 702-84-07
41041,ЖК УЛИСС 360,"г Владивосток, ул 2-я Поселковая, д. 3",25,2024-03-31,278,24,24,,2.0,0,0,2.0,2.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОЛДИНВЕСТ,goldinvest@internet.ru,+7 (914) 702-84-07
42268,Жилой комплекс по ул.Байкалова в квартале 117 г.Якутска,"г Якутск, ул Байкалова",14,2023-12-31,176,16,16,,4.0,0,0,3.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОЛДЛАЙН,utumreal@mail.ru,+7(411)244-51-20
47125,,"г Якутск, район Квартал 13, улица Автодорожная, д. 31",14,2025-12-31,140,16,16,,2.0,29,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОЛДЛАЙН,utumreal@mail.ru,+7(411)244-51-20
47613,ГОЛОС в сердце города,"г Челябинск, район Центральный, ул Труда, д. 157А",74,2025-12-31,0,31,31,,0.0,183,0,0.0,0.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОЛОС.В СЕРДЦЕ ГОРОДА,legioncenter@mail.ru,+7 (351) 778-87-00
48295,"Жилой комплекс ""Ньютон""","г Челябинск, район Центральный, д. № 17 (стр.)",74,2023-12-31,322,18,17,,0.0,0,0,5.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОЛОС.ДЕВЕЛОПМЕНТ,info@golos.click,+7 (351) 281-30-80
31524,"Жилой комплекс ""Ньютон""","г Челябинск, район Центральный, д. № 21 (стр.)",74,2023-06-30,120,17,17,,0.0,0,0,4.0,2.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОЛОС.ДЕВЕЛОПМЕНТ,info@golos.click,+7 (351) 281-30-80
31522,"Жилой комплекс ""Ньютон""","г Челябинск, район Центральный, д. № 19 (стр.)",74,2023-09-30,132,24,24,,0.0,0,0,5.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОЛОС.ДЕВЕЛОПМЕНТ,info@golos.click,+7 (351) 281-30-80
46396,"ЖК ""4 Ленина""","г Челябинск, район Тракторозаводский, д. № 3 (стр)",74,2023-12-31,283,18,7,,0.0,0,0,4.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОЛОС.ЛЕНИНА4,lenina4@golos.click,+7 (351) 281-30-80
43093,"Жилой квартал ""Хюгге"" в жилом комплексе ""Город L-Town""","п Терема, д. 2 (стр.)",74,2023-03-31,25,6,6,,0.0,0,1,2.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОЛОС.НОВЫЙ ГОРОД,ng@golos.click,+7 (351) 281-30-80
43073,"Жилой квартал ""Хюгге"" в жилом комплексе ""Город L-Town""","п Терема, д. 1 (стр), блок-секция В,Г,Д,Е",74,2023-03-31,153,9,7,,0.0,0,1,2.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОЛОС.НОВЫЙ ГОРОД,ng@golos.click,+7 (351) 281-30-80
45471,Жилой квартал Хюгге в жилом комплексе Город L-Town,"п Новый Кременкуль, д. 6 (стр.)",74,2023-12-31,132,8,6,,0.0,0,0,1.0,0.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОЛОС.НОВЫЙ ГОРОД,ng@golos.click,+7 (351) 281-30-80
43383,"Жилой квартал ""Хюгге"" в жилом комплексе ""Город L-Town""","п Терема, д. 1 (стр), блок-секция А",74,2023-03-31,50,7,7,,0.0,0,1,2.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОЛОС.НОВЫЙ ГОРОД,ng@golos.click,+7 (351) 281-30-80
43072,"Жилой квартал ""Хюгге"" в жилом комплексе ""Город L-Town""","п Терема, д. 1 (стр), блок-секция Б",74,2023-03-31,24,5,5,,0.0,0,1,2.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОЛОС.НОВЫЙ ГОРОД,ng@golos.click,+7 (351) 281-30-80
38645,ЖК АЛЛЕГРО,"г Екатеринбург, улица Ботаническая, д. Строительный 2",66,2024-09-30,119,21,21,,3.0,24,1,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРЖИЛСТРОЙ,ofis@ggs-dom.ru,+7(343)286-06-18
35065,,"г Екатеринбург, улица Агрономическая - пер Сухумский, строение Стр",66,2023-03-31,40,7,7,,1.0,57,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРЖИЛСТРОЙ,GGS.96@YANDEX.RU,+7 (343) 286-06-18
47569,"Жилой комплекс ""Достояние"" Дом №2",с Осиново,16,2024-12-31,38,6,6,,0.0,0,1,3.0,5.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРИЗОНТ,szgorizont@mail.ru,+7 (919) 690-38-06
38365,"Жилой комплекс""Кронштадтский 14""","район Головинский, б-р Кронштадтский, д. 14",77,2023-09-30,736,34,2,,8.0,246,0,4.0,0.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРИЗОНТ,info@sigma-d.ru,+7(499)954-69-41
38366,"Жилой комплекс""Кронштадтский 14""","район Головинский, б-р Кронштадтский, д. 14",77,2024-09-30,864,34,34,,8.0,97,0,0.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРИЗОНТ,info@sigma-d.ru,+7(499)954-69-41
36014,ЖК АТЛАНТИС,"г Зеленоградск, Гагарина",39,2023-06-30,521,7,7,,13.0,209,0,1.0,3.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРИЗОНТ,39parus@gmail.com,+7 (401) 264-03-44
47572,"Жилой комплекс ""Достояние"" Дом №5",с Осиново,16,2024-12-31,67,10,10,,1.0,0,1,3.0,5.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРИЗОНТ,szgorizont@mail.ru,+7 (919) 690-38-06
46152,"Жилой комплекс ""Достояние"" Дом №1",с Осиново,16,2024-09-30,189,6,6,,0.0,0,1,3.0,5.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРИЗОНТ,szgorizont@mail.ru,+7 (919) 690-38-06
46155,"Жилой комплекс ""Достояние"" Дом №6",с Осиново,16,2024-09-30,142,10,10,,2.0,0,1,3.0,5.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРИЗОНТ,szgorizont@mail.ru,+7 (919) 690-38-06
46153,"Жилой комплекс ""Достояние"" Дом №4",с Осиново,16,2024-09-30,146,6,6,,0.0,0,1,3.0,5.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРИЗОНТ,szgorizont@mail.ru,+7 (919) 690-38-06
47571,"Жилой комплекс ""Достояние"" Дом №3",с Осиново,16,2024-12-31,227,6,6,,0.0,0,1,3.0,5.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРИЗОНТ,szgorizont@mail.ru,+7 (919) 690-38-06
42149,Жилой Комплекс Ясная Поляна краткое наименование ЖК Ясная Поляна,"пгт Медведево, д. Позиция 27, блок-секция В,Г",12,2022-12-31,94,13,13,,2.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРИЗОНТ-ИНВЕСТ,garant-invest21@mail.ru,+7 (905) 340-06-21
42150,Жилой Комплекс Ясная Поляна краткое наименование ЖК Ясная Поляна,"пгт Медведево, д. Позиция 27, блок-секция Д,Е",12,2023-09-30,117,15,13,,2.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРИЗОНТ-ИНВЕСТ,garant-invest21@mail.ru,+7 (905) 340-06-21
48012,,"г Пермь, переулок Бисерский, д. 5",59,2025-06-30,150,10,10,,2.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРИЗОНТ-НЕДВИЖИМОСТЬ,info@gk-gorizont.ru,+7 (342) 211-05-75
48711,"Жилой комплекс ""Легенда""","г Тула, ул Путейская, д. 11",71,2025-09-30,283,17,1,,0.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРН,grudnitskaya@edinsvto62.ru,+7 (487) 270-66-70
48261,,г Саранск,13,2023-12-31,25,6,5,,0.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРНИЦА,gornitsa2022@mail.ru,+7 (937) 516-66-71
48801,"ЖК ""Изумрудный остров""","д Киселевка, улица Изумрудная",67,2025-06-30,215,10,10,,4.0,0,0,2.0,4.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОД БУДУЩЕГО,gorod_676790@mail.ru,+7 (952) 531-53-25
44855,"ЖК ""Изумрудный остров""","д Киселевка, улица Изумрудная, д. 8",67,2023-09-30,105,10,9,,2.0,0,0,2.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОД БУДУЩЕГО,gorod_676790@mail.ru,+7 (952) 531-53-25
49030,,"г Кострома, улица СНТ САД ДРУЖБА-2(СТАНКОСТРОИТЕЛЬНАЯ), д. 1,2,3,4,5,6,7,8,92,93,94,198",44,2025-03-31,136,10,10,,0.0,0,0,1.0,2.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОД К,stroynowa@mail.ru,+7(910)956-95-30
42504,"ЖК ""Есенинские поля""","д Батино, д. 38",69,2023-06-30,341,20,20,,2.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОД РИЭЛТИ,info@ngstroy.com,+7(482)241-59-49
48612,"ЖК ""Есенинские поля""","д Батино, д. 14",69,2025-09-30,215,20,20,,1.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОД РИЭЛТИ,info@ngstroy.com,+7(482)241-59-49
44967,"ЖК ""Есенинские поля""","д Батино, д. 38",69,2023-12-31,197,20,20,,2.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОД РИЭЛТИ,info@ngstroy.com,+7(482)241-59-49
48611,"ЖК ""Есенинские поля""","д Батино, д. 14",69,2024-12-31,206,20,20,,1.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОД РИЭЛТИ,info@ngstroy.com,+7(482)241-59-49
45106,,"г Самара, 12 квартал 4 микрорайон, д. 6",63,2023-12-31,215,25,25,,2.0,0,0,0.0,0.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОДА,o.dukova@amond.ru,+7(846)310-67-02
48294,"ЖК ""Сибирский сад"".Жилой комплекс ""Сибирский сад"".""Медный квартал""","г Екатеринбург, тракт Сибирский, д. 24",66,2024-12-31,1036,33,33,,0.0,334,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОДОК,info.ekaterinburg@strana.com,+7 (345) 256-55-30
45556,,"г Хабаровск, район Железнодорожный, ул Демьяна Бедного",27,2025-06-30,68,9,8,,2.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОДСКИЕ КВАРТАЛЫ,ooogk27@gmail.com,+7(421)242-12-02
45554,,"г Хабаровск, район Железнодорожный, ул Демьяна Бедного",27,2024-03-31,63,9,8,,2.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОДСКИЕ КВАРТАЛЫ,ooogk27@gmail.com,+7(421)242-12-02
47369,ЖК Начало,"г Щекино, улица Ясенковский проезд, д. В районе дома 13",71,2024-12-31,61,9,9,,0.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОДСКОЙ КВАРТАЛ,hello@smart-tula.ru,+7 (487) 270-60-06
47372,ЖК Начало,"г Щекино, улица Ясенковский проезд, д. В районе дома 13",71,2024-12-31,54,9,9,,0.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОДСКОЙ КВАРТАЛ,hello@smart-tula.ru,+7 (487) 270-60-06
47370,ЖК Начало,"г Щекино, улица Ясенковский проезд, д. В районе дома 13",71,2024-12-31,67,9,9,,0.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОДСКОЙ КВАРТАЛ,hello@smart-tula.ru,+7 (487) 270-60-06
46922,Квартал Стрижи,"рп Маркова, блок-секция 4",38,2024-12-31,105,13,13,,0.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОЖАНЕ,juwan.vci@gmail.com,+7 (395) 222-77-77
46921,Квартал Стрижи,"рп Маркова, блок-секция 3",38,2024-12-31,188,19,19,,0.0,0,0,2.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОЖАНЕ,juwan.vci@gmail.com,+7 (395) 222-77-77
46923,Квартал Стрижи,"рп Маркова, блок-секция Встроенно-пристроенная автопарковка",38,2024-12-31,0,2,2,,0.0,92,0,2.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРОЖАНЕ,juwan.vci@gmail.com,+7 (395) 222-77-77
43203,AKVILONTIME,"г Архангельск, улица Гагарина",29,2024-12-31,569,17,17,,3.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОРСТРОЙ,akvilon@group-akvilon.ru,+7 (818) 265-00-08
46995,"ЖК ""Самолёт""","город Брянск, район Советский, улица Брянского Фронта, Красноармейская",32,2022-12-31,59,11,11,,1.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОССТРОЙИНВЕСТ,GSI-32@yandex.ru,+7 (483) 259-55-42
35827,,"г Красноярск, ул Партизана Железняка - Дудинская, блок-секция 1,2",24,2022-12-31,392,27,27,,4.0,131,0,2.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОТИКА-МЕДЕО,gotika.fsk@mail.ru,+7(391)255-55-14
43391,,"г Красноярск, район Советский, улица 40 лет Победы, блок-секция 1,2",24,2023-12-31,298,21,21,,4.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГОТИКА-СОЛАР,gotika.fsk@mail.ru,+7(391)255-55-14
44679,ЖК Майские зори-2,"г Иваново, ул 3-я Первомайская, д. 8",37,2024-12-31,154,15,15,,2.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГРАД ДОБРА,ikfeniks@mail.ru,+7 (493) 258-81-55
25997,"ЖК ""Домодедово парк""","г Домодедово, село Домодедово, корпус 3",50,2022-12-31,480,18,18,,5.0,0,0,1.0,2.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГРАД ДОМОДЕДОВО,office@pergamon.ru,+7(495)605-08-44
25407,"ЖК ""Домодедово парк""","г Домодедово, Село Домодедово, корпус 2",50,2023-06-30,288,18,18,,3.0,0,0,0.0,2.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГРАД ДОМОДЕДОВО,office@pergamon.ru,+7(495)605-08-44
25408,"ЖК ""Домодедово парк""","г Домодедово, Село Домодедово, корпус 6",50,2022-12-31,288,18,18,,3.0,0,0,0.0,2.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГРАД ДОМОДЕДОВО,office@pergamon.ru,+7(495)605-08-44
25993,"ЖК ""Домодедово парк""","г Домодедово, село Домодедово, корпус 13",50,2024-12-31,464,18,18,,5.0,0,0,4.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГРАД ДОМОДЕДОВО,office@pergamon.ru,+7(495)605-08-44
25405,"ЖК ""Домодедово парк""","г Домодедово, Село Домодедово, корпус 4",50,2023-06-30,320,18,18,,5.0,0,0,0.0,2.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГРАД ДОМОДЕДОВО,office@pergamon.ru,+7(495)605-08-44
25400,"ЖК ""Домодедово парк""","Домодедово, село Домодедово, корпус 1",50,2023-06-30,256,18,18,,4.0,0,0,1.0,2.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГРАД ДОМОДЕДОВО,office@pergamon.ru,+7(495)605-08-44
25372,"ЖК ""Домодедово парк""","г Домодедово, село Домодедово, корпус 14",50,2024-12-31,288,18,18,,3.0,0,0,0.0,4.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГРАД ДОМОДЕДОВО,office@pergamon.ru,+7(495)605-08-44
23044,"ЖК ""Домодедово парк""","г Домодедово, село Домодедово, корпус 5",50,2022-12-31,192,18,18,,3.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГРАД ДОМОДЕДОВО,office@pergamon.ru,+7(495)605-08-44
42711,ГОРОД daily,"г Москва, район Дмитровский, шоссе Дмитровское, вл. 107",77,2023-09-30,0,11,11,,2.0,35,0,0.0,0.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГРАД ИНВЕСТ ДМИТРОВСКОЕ,gi.dmitrovskoe@yandex.ru,+7 (499) 213-30-29
28238,"Жилой комплекс""Ильинские Луга""","сельское поселение Ильинское, корпус 13",50,2023-06-30,379,9,9,,0.0,0,0,3.0,4.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ГРАДОЛИМП,info@grandolimp.ru,+7(495)500-00-20
